restaurant_id,name,resto_TA_url,nb_reviews,min_price,max_price,keywords,address,phone_number,website,menu,ranking,rating,score,neighborhood,cuisine,food_specificity,place_type,distance_to_bokan
344,Cantina 41,https://www.tripadvisor.co.uk/Restaurant_Review-g190763-d14134050-Reviews-Cantina_41-Weybridge_Surrey_England.html,172,2,3,"['Italian', 'Italian', 'European']","41 Church Street, Weybridge KT13 8DG England",+44 1932 706860,Website not scraped,Menu not scraped,#2 of 59 Restaurants in Weybridge,4.5,0.983,Weybridge,Italian,,,33.703
346,Luna Nuova,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2241866-Reviews-Luna_Nuova-London_England.html,535,2,3,"['Italian', 'Mediterranean', 'European']","773 Fulham Road, London SW6 5HA England",+44 20 7371 9774,Website not scraped,Menu not scraped,"#173 of 16,982 Restaurants in London",4.5,1.0,London,Italian,,,12.947
343,Boxpark Croydon,https://www.tripadvisor.co.uk/Restaurant_Review-g504167-d11775095-Reviews-Boxpark_Croydon-Croydon_Greater_London_England.html,649,2,3,"['American', 'Caribbean', 'Lebanese']","Boxpark Croydon 99 George Street, Croydon CR0 1LD England",+44 20 7186 8800,Website not scraped,Menu not scraped,Ranking not found,4.0,,,American,,,14.871
342,The Cardinal Peppe,https://www.tripadvisor.co.uk/Restaurant_Review-g504175-d1903774-Reviews-The_Cardinal_Peppe-Kingston_upon_Thames_Greater_London_England.html,264,2,3,"['Italian', 'Bar', 'Italian']","174 Tudor Drive, Kingston upon Thames KT2 5QG England",+44 20 8546 3885,Website not scraped,Menu not scraped,#12 of 168 Restaurants in Kingston upon Thames,4.5,1.0,Thames,Italian,,Bar,20.774
340,Baileys Fish and Chips,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d2719908-Reviews-Baileys_Fish_and_Chips-London_England.html,1822,1,1,"['Seafood', 'Fast food', 'British']","115 Dawes Rd, London SW6 7DU England",+44 20 7385 2021,Website not scraped,Menu not scraped,"#205 of 16,982 Restaurants in London",4.5,1.0,London,British,Seafood,,12.731
341,Indi-go,https://www.tripadvisor.co.uk/Restaurant_Review-g504167-d11773802-Reviews-Indi_go-Croydon_Greater_London_England.html,225,1,1,"['Indian', 'Fast food', 'Asian']","Unit 20-21 Boxpark Croydon 99 George Street Boxpark, Croydon CR0 1LD England",+44 20 7186 8800,Website not scraped,Menu not scraped,#11 of 337 Restaurants in Croydon,4.5,1.0,Croydon,Indian,Fast food,,
339,Masala Dabbas,https://www.tripadvisor.co.uk/Restaurant_Review-g1934185-d8861576-Reviews-Masala_Dabbas-Orpington_Bromley_Greater_London_England.html,285,2,3,"['Indian', 'Asian', 'Vegan']","294 High Street, Orpington, Bromley BR6 0NF England",+44 1689 601429,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Indian,Vegan,,16.457
338,Jasmine's Cafe & Diner,https://www.tripadvisor.co.uk/Restaurant_Review-g580418-d15692371-Reviews-Jasmine_s_Cafe_Diner-Harrow_Greater_London_England.html,49,1,1,"['Cafe', 'Vegan', 'Vegan']","103 Kenton Road, Harrow HA3 0AN England",+44 20 8907 9459,Website not scraped,Menu not scraped,#6 of 266 Restaurants in Harrow,5.0,0.981,Harrow,,Vegan,Cafe,21.833
337,Marina Meze Grill,https://www.tripadvisor.co.uk/Restaurant_Review-g1635502-d7245641-Reviews-Marina_Meze_Grill-Woodford_Redbridge_Greater_London_England.html,838,2,3,"['Mediterranean', 'Barbecue', 'Turkish']","352 High Road Woodford Green london, Woodford IG8 0XQ England",+44 20 8505 8999,Website not scraped,Menu not scraped,#4 of 58 Restaurants in Woodford,4.5,0.948,Woodford,Turkish,Barbecue,,12.356
333,The Pheasant Inn,https://www.tripadvisor.co.uk/Restaurant_Review-g7940437-d10032647-Reviews-The_Pheasant_Inn-Harlington_Greater_London_England.html,158,2,3,"['Bar', 'British', 'Pub']","West End Road, Harlington England",+44 20 8759 9685,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,,Bar,
331,Delicio,https://www.tripadvisor.co.uk/Restaurant_Review-g1439404-d3923550-Reviews-Delicio-Bexleyheath_Greater_London_England.html,454,2,3,"['International', 'Mediterranean', 'European']","157 Broadway, Bexleyheath DA6 7EZ England",+44 20 7998 0932,Website not scraped,Menu not scraped,#4 of 82 Restaurants in Bexleyheath,4.5,0.963,Bexleyheath,International,,,12.506
332,The White Bear,https://www.tripadvisor.co.uk/Restaurant_Review-g1869831-d8521723-Reviews-The_White_Bear-Ruislip_Greater_London_England.html,886,2,3,"['French', 'Bar', 'European']","Ickenham Road, Ruislip HA4 7DF England",+44 1895 679770,Website not scraped,Menu not scraped,#6 of 80 Restaurants in Ruislip,4.0,0.938,Ruislip,French,,Bar,29.398
329,La Familia Restaurante,https://www.tripadvisor.co.uk/Restaurant_Review-g1925517-d2552910-Reviews-La_Familia_Restaurante-Hampton_Hill_Greater_London_England.html,298,2,3,"['Mediterranean', 'Spanish', 'Vegan']","99 High Street Middlesex, Hampton Hill TW12 1NH England",+44 20 8941 7309,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Spanish,Vegan,,
328,Melange,https://www.tripadvisor.co.uk/Restaurant_Review-g1480935-d7722893-Reviews-Melange-Barnet_Greater_London_England.html,416,2,3,"['Italian', 'French', 'European']","135 High Street, Barnet EN5 5UZ England",+44 20 8440 1747,Website not scraped,Menu not scraped,#6 of 107 Restaurants in Barnet,4.5,0.953,Barnet,Italian,,,21.115
330,The Queen's Head,https://www.tripadvisor.co.uk/Restaurant_Review-g190763-d1987127-Reviews-The_Queen_s_Head-Weybridge_Surrey_England.html,853,2,3,"['Bar', 'British', 'Barbecue']","1 Bridge Road, Weybridge KT13 8XS England",+44 1932 839820,Website not scraped,Menu not scraped,#1 of 59 Restaurants in Weybridge,4.5,1.0,Weybridge,British,Barbecue,Bar,33.834
327,Nepal Authentic Dining,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d4910311-Reviews-Nepal_Authentic_Dining-London_England.html,121,2,3,"['Indian', 'Asian', 'Asian']","23 Boston Parade, London W7 2DG England",+44 20 8840 1226,Website not scraped,Menu not scraped,"#1,001 of 16,982 Restaurants in London",5.0,1.0,London,Indian,,,20.938
326,The King’s Head,https://www.tripadvisor.co.uk/Restaurant_Review-g528818-d886776-Reviews-The_King_s_Head-Teddington_Richmond_upon_Thames_Greater_London_England.html,789,2,3,"['Bar', 'British', 'Pub']","123 High Street, Teddington, Richmond TW11 8HG England",+44 20 3166 2900,Website not scraped,Menu not scraped,#7 of 51 Restaurants in Teddington,4.0,0.882,Teddington,British,,Bar,22.673
324,Hello Burger,https://www.tripadvisor.co.uk/Restaurant_Review-g1639613-d9452040-Reviews-Hello_Burger-Sidcup_Greater_London_England.html,440,2,3,"['American', 'British', 'Vegan']","94 Station Road, Sidcup DA15 7DU England",+44 20 8302 0261,Website not scraped,Menu not scraped,Ranking not found,4.5,,,American,Vegan,,11.543
325,Fiesta Mexicana,https://www.tripadvisor.co.uk/Restaurant_Review-g1934185-d3244452-Reviews-Fiesta_Mexicana-Orpington_Bromley_Greater_London_England.html,302,2,3,"['South American', 'Vegan', 'Vegan']","99-100 High Street, Orpington, Bromley BR6 0LG England",+44 1689 823334,Website not scraped,Menu not scraped,#8 of 117 Restaurants in Orpington,4.5,0.94,Orpington,South American,Vegan,,16.047
323,Tanoor Persian Cuisine,https://www.tripadvisor.co.uk/Restaurant_Review-g2549112-d13401797-Reviews-Tanoor_Persian_Cuisine-Worcester_Park_Greater_London_England.html,88,2,3,"['Mediterranean', 'Barbecue', 'Middle Eastern']","362 Malden Raod, Worcester Park KT4 7NW England",+44 20 8330 4400,Website not scraped,Menu not scraped,#1 of 38 Restaurants in Worcester Park,4.5,1.0,Park,Middle Eastern,Barbecue,,
322,The Duchess of Cambridge Pub,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d2329575-Reviews-The_Duchess_of_Cambridge_Pub-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,1248,2,3,"['Bar', 'British', 'Pub']","3-4 Thames Street, Windsor SL4 1PL England",+44 1753 864405,Website not scraped,Menu not scraped,#20 of 131 Restaurants in Windsor,4.5,0.992,Windsor,British,,Bar,40.546
321,El Iberico,https://www.tripadvisor.co.uk/Restaurant_Review-g1639613-d4059156-Reviews-El_Iberico-Sidcup_Greater_London_England.html,155,2,3,"['Mediterranean', 'European', 'Spanish']","21 The Oval, Sidcup DA15 9ER England",+44 20 8300 4773,Website not scraped,Menu not scraped,#7 of 92 Restaurants in Sidcup,4.5,0.935,Sidcup,Spanish,,,10.721
319,Ephesus Mediterranean Grill & Meze Bar,https://www.tripadvisor.co.uk/Restaurant_Review-g1934185-d1981756-Reviews-Ephesus_Mediterranean_Grill_Meze_Bar-Orpington_Bromley_Greater_London_England.html,456,2,3,"['Mediterranean', 'European', 'Turkish']","243 High Street, Orpington, Bromley BR6 0NY England",+44 1689 832444,Website not scraped,Menu not scraped,#7 of 117 Restaurants in Orpington,4.5,0.949,Orpington,Turkish,,,16.381
320,Las Iguanas - Kingston,https://www.tripadvisor.co.uk/Restaurant_Review-g504175-d3239484-Reviews-Las_Iguanas_Kingston-Kingston_upon_Thames_Greater_London_England.html,729,2,3,"['South American', 'South American', 'South American']","25-29 High Street The Malthouse, Kingston upon Thames KT1 1LL England",+44 20 8159 6765,Website not scraped,Menu not scraped,#10 of 168 Restaurants in Kingston upon Thames,4.0,1.0,Thames,South American,,,
317,Nineteen at Farleigh,https://www.tripadvisor.co.uk/Restaurant_Review-g504167-d3226717-Reviews-Nineteen_at_Farleigh-Croydon_Greater_London_England.html,386,2,3,"['Bar', 'International', 'British']","Old Farleigh Road Warlingham, Croydon CR6 9PE England",+44 1883 627711,Website not scraped,Menu not scraped,#9 of 337 Restaurants in Croydon,4.5,0.976,Croydon,British,,Bar,
312,The Royal Oak Pub & Kitchen,https://www.tripadvisor.co.uk/Restaurant_Review-g1635502-d7112131-Reviews-The_Royal_Oak_Pub_Kitchen-Woodford_Redbridge_Greater_London_England.html,226,2,3,"['Bar', 'British', 'Pub']","320 Hale End Road Woodford Green, Woodford IG8 9LN England",+44 20 8527 2022,Website not scraped,Menu not scraped,#3 of 58 Restaurants in Woodford,4.5,0.966,Woodford,British,,Bar,11.59
318,The Mute Swan,https://www.tripadvisor.co.uk/Restaurant_Review-g504169-d6370286-Reviews-The_Mute_Swan-East_Molesey_Molesey_Surrey_England.html,1249,2,3,"['Bar', 'British', 'Pub']","3 Palace Gate Hampton Court Road, East Molesey KT8 9BN England",+44 20 8941 5959,Website not scraped,Menu not scraped,Ranking not found,4.5,,,British,,Bar,
315,Stein's,https://www.tripadvisor.co.uk/Restaurant_Review-g504175-d3329542-Reviews-Stein_s-Kingston_upon_Thames_Greater_London_England.html,477,2,3,"['European', 'Bar', 'European']","56 High Street, Kingston upon Thames KT1 1HN England",+44 20 3746 6250,Website not scraped,Menu not scraped,#11 of 168 Restaurants in Kingston upon Thames,4.0,1.0,Thames,European,,Bar,22.327
316,Joe's Cafe,https://www.tripadvisor.co.uk/Restaurant_Review-g642238-d8362152-Reviews-Joe_s_Cafe-Chertsey_Surrey_England.html,111,1,1,"['Cafe', 'British', 'Vegan']","124 Guildford Street, Chertsey KT16 9AH England",,Website not scraped,Menu not scraped,#1 of 37 Restaurants in Chertsey,4.5,1.0,Chertsey,British,Vegan,Cafe,35.686
311,Panjab Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g190742-d7067655-Reviews-Panjab_Restaurant-Slough_Berkshire_England.html,508,2,3,"['Indian', 'Asian', 'Vegan']","118 London Road Langely, Slough SL3 7HS England",+44 1753 536111,Website not scraped,Menu not scraped,#4 of 167 Restaurants in Slough,4.5,0.982,Slough,Indian,Vegan,,
314,Tarantino's Restaurant,https://www.tripadvisor.co.uk/Restaurant_Review-g503784-d2559701-Reviews-Tarantino_s_Restaurant-Hornchurch_Greater_London_England.html,451,2,3,"['Italian', 'Vegan', 'Vegan']","51 High Street, Hornchurch RM11 1TP England",+44 1708 504030,Website not scraped,Menu not scraped,#5 of 93 Restaurants in Hornchurch,4.5,0.957,Hornchurch,Italian,Vegan,,18.165
313,Yucca,https://www.tripadvisor.co.uk/Restaurant_Review-g186338-d12965808-Reviews-Yucca-London_England.html,210,2,3,"['South American', 'South American', 'Vegan']","496 Fulham Road Fulham, London SW6 5NH England",+44 20 3080 0881,Website not scraped,Menu not scraped,"#57 of 16,982 Restaurants in London",5.0,1.0,London,South American,Vegan,,12.315
310,Clarence Brasserie & Tea Room,https://www.tripadvisor.co.uk/Restaurant_Review-g186419-d4513692-Reviews-Clarence_Brasserie_Tea_Room-Windsor_Windsor_and_Maidenhead_Berkshire_England.html,433,2,3,"['Italian', 'Italian', 'British']","8-9 Church Street, Windsor SL4 1PE England",+44 1753 852707,Website not scraped,Menu not scraped,Ranking not found,4.5,,,Italian,,,40.434
309,The Pearl,https://www.tripadvisor.co.uk/Restaurant_Review-g2549055-d2196741-Reviews-The_Pearl-Beckenham_Greater_London_England.html,462,2,3,"['Seafood', 'European', 'British']","2 Southend Road, Beckenham BR3 1SD England",+44 20 8663 0994,Website not scraped,Menu not scraped,#7 of 88 Restaurants in Beckenham,4.5,0.932,Beckenham,British,Seafood,,9.913
308,Bexley Kitchen,https://www.tripadvisor.co.uk/Restaurant_Review-g1076982-d13287111-Reviews-Bexley_Kitchen-Bexley_Greater_London_England.html,115,2,3,"['Mediterranean', 'Vegan']","73 Bexley High Street, Bexley DA5 1AA England",+44 1322 556773,Website not scraped,Menu not scraped,#2 of 36 Restaurants in Bexley,4.5,0.972,Bexley,,Vegan,,13.691
306,Ye Olde Mitre Inne,https://www.tripadvisor.co.uk/Restaurant_Review-g1480935-d4115253-Reviews-Ye_Olde_Mitre_Inne-Barnet_Greater_London_England.html,185,2,3,"['Bar', 'British', 'Pub']","58 High Street, Barnet EN5 5SJ England",+44 20 8449 5701,Website not scraped,Menu not scraped,#5 of 107 Restaurants in Barnet,4.5,0.963,Barnet,British,,Bar,20.834
307,Bar Estilo,https://www.tripadvisor.co.uk/Restaurant_Review-g528818-d886721-Reviews-Bar_Estilo-Teddington_Richmond_upon_Thames_Greater_London_England.html,448,2,3,"['Bar', 'Mediterranean', 'Spanish']","44 Broad Street, Teddington, Richmond TW11 8QY England",+44 20 8977 6002,Website not scraped,Menu not scraped,#8 of 51 Restaurants in Teddington,4.5,0.863,Teddington,Spanish,,Bar,23.322
